cik,name,Degree_natural,Degree_reverse,Degree_natural_wt,Degree_reverse_wt,Betweeness,Betweeness_reverse,Ap_Betweeness_natural,Ap_Betweeness_reverse,Page_Rank_wt_natural,Page_Rank_wt_reverse,authScore_r,hubScore_r,authScore_n,hubScore_n,Closeness_natural,Closeness_reverse,Degree_natural_wt_call,Degree_reverse_wt_call,Degree_natural_wt_put,Degree_reverse_wt_put
1616416,BARDIN HILL MANAGEMENT PARTNERS LP,6.0,0.0,417000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.1506674353245681,0.0005303960840594566,0.0,0.0,0.0005303960840594516,0.3172253739040743,0.3172253739040743,179000.0,0.0,238000.0,0.0
1624729,GYROSCOPE CAPITAL MANAGEMENT GRP LLC,6.0,0.0,3572000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15261655202621677,0.0002900456512124332,0.0,0.0,0.0002900456512124294,0.32493396724775486,0.32493396724775486,280000.0,0.0,3292000.0,0.0
1666741,CETERA INVESTMENT ADVISERS,6.0,0.0,63000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15057014669606442,0.0006500586883459705,0.0,0.0,0.0006500586883459705,0.32665958576739246,0.32665958576739246,26000.0,0.0,37000.0,0.0
1667146,AUSDAL FINANCIAL PARTNERS IN,6.0,0.0,4757000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15022523347149133,0.0006917782737792317,0.0,0.0,0.0006917782737792307,0.33050346569233247,0.33050346569233247,673000.0,0.0,4084000.0,0.0
1675688,HONEYB ASSET MANAGEMENT LP,6.0,0.0,228555000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15769240975495835,0.0006952155195255827,0.0,0.0,0.000695215519525582,0.32491680312714594,0.32491680312714594,63492000.0,0.0,165063000.0,0.0
1053906,ARTAL GRP SA,6.0,0.0,282745000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.17976097022741463,0.0007018379197676757,0.0,0.0,0.0007018379197676748,0.34225461829512577,0.34225461829512577,282745000.0,0.0,0.0,0.0
1567992,BTG PACTUAL GLOBAL ASSET MANAGEMENT LTD,6.0,0.0,44035000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15166186365434825,0.0017291426937583643,0.0,0.0,0.0017291426937583647,0.32400969237252425,0.32400969237252425,32379000.0,0.0,11656000.0,0.0
1574886,TEEWINOT CAPITAL ADVISERS LLC,6.0,0.0,3457000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.151033222842111,0.0002799639722606787,0.0,0.0,0.0002799639722606751,0.31632810491128827,0.31632810491128827,3457000.0,0.0,0.0,0.0
1719305,VERDENCE CAPITAL ADVISORS LLC,6.0,0.0,1499000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15006090372769404,0.0002812359338905342,0.0,0.0,0.0002812359338905305,0.33902882654467287,0.33902882654467287,569000.0,0.0,930000.0,0.0
1730293,FINANCIAL ADVOCATES INVESTMENT MANAGEMENT,6.0,0.0,178688000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15101339304784012,0.0009396256166722784,0.0,0.0,0.000939625616672278,0.33243257850078367,0.33243257850078367,530000.0,0.0,178158000.0,0.0
1731061,LARSON FINANCIAL GRP LLC,6.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000015944702558,0.0002713735951591491,0.0,0.0,0.0002713735951591457,0.3199479843953186,0.3199479843953186,8000.0,0.0,0.0,0.0
173351,BURLESON & CO LLC,6.0,0.0,428000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15214825172725502,0.00017654188671715717,0.0,0.0,0.00017654188671715595,0.3088316513531154,0.3088316513531154,428000.0,0.0,0.0,0.0
1737987,WELLS TRECASO FINANCIAL GRP LLC,6.0,0.0,75000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000082118978858,0.000301215819669432,0.0,0.0,0.0003012158196694278,0.3221937038395055,0.3221937038395055,75000.0,0.0,0.0,0.0
1134621,RBF CAPITAL LLC,6.0,0.0,32688000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.3820569790796948,0.0001766011820476185,0.0,0.0,0.0001766011820476163,0.3137945107642077,0.3137945107642077,32688000.0,0.0,0.0,0.0
1222765,WATER ISLAND CAPITAL LLC,6.0,0.0,1996000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15284954888020813,0.0006375375781676003,0.0,0.0,0.0006375375781676004,0.32348146200368133,0.32348146200368133,1816000.0,0.0,180000.0,0.0
1223025,TITLEIST ASSET MANAGEMENT LTD,6.0,0.0,4355000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.1788164265738606,0.0002214267203233288,0.0,0.0,0.0002214267203233261,0.3192505319977163,0.3192505319977163,4355000.0,0.0,0.0,0.0
1301912,STRATEGIC VALUE PARTNERS LLC,6.0,0.0,307291000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15054812151081812,0.004026064922715933,0.0,0.0,0.004026064922715937,0.3208157304542847,0.3208157304542847,0.0,0.0,307291000.0,0.0
1354821,LEVIN CAPITAL STRATEGIES LP,6.0,0.0,2888000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15092408443942323,0.00023766235831937688,0.0,0.0,0.00023766235831937428,0.31462915601023017,0.31462915601023017,2480000.0,0.0,408000.0,0.0
1358253,TIG ADVISORS LLC,6.0,0.0,30761000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15518198867051422,0.00020743239080142016,0.0,0.0,0.0002074323908014178,0.3122335025380711,0.3122335025380711,20177000.0,0.0,10584000.0,0.0
1421306,BRIGADE CAPITAL MANAGEMENT LP,6.0,0.0,340177000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.16062773664942354,0.0048071998019898095,0.0,0.0,0.004807199801989833,0.3236176145630557,0.3236176145630557,130464000.0,0.0,209713000.0,0.0
1469589,Q GLOBAL ADVISORS LLC,6.0,0.0,44675000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15901642183830533,0.00023842229972190543,0.0,0.0,0.00023842229972190272,0.309718026183283,0.309718026183283,44675000.0,0.0,0.0,0.0
1469877,HIGHLAND CAPITAL MANAGEMENT FDS ADVISORS LP,6.0,0.0,3285000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.1579391954610002,0.00023942987614509816,0.0,0.0,0.00023942987614509567,0.30995212899974806,0.30995212899974806,1808000.0,0.0,1477000.0,0.0
147577,COWEN INVESTMENT MANAGEMENT LLC,6.0,0.0,920000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.1834595419088499,0.0007478408274020818,0.0,0.0,0.0007478408274020823,0.32273466603704287,0.32273466603704287,0.0,0.0,920000.0,0.0
1484205,HALBERT HARGROVE GLOBAL ADVISORS LLC,6.0,0.0,8543000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15282543953184263,0.00025587723936316894,0.0,0.0,0.0002558772393631658,0.32153685311029795,0.32153685311029795,0.0,0.0,8543000.0,0.0
891943,CENTAURUS FINANCIAL IN,6.0,0.0,331000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.1500657824694965,0.00030735763923666373,0.0,0.0,0.0003073576392366622,0.31461306327042093,0.31461306327042093,331000.0,0.0,0.0,0.0
949615,KAYNE ANDERSON CAPITAL ADVISORS LP,6.0,0.0,49774000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.17316091721088359,0.0016088730437813455,0.0,0.0,0.0016088730437813514,0.34465176220093013,0.34465176220093013,0.0,0.0,49774000.0,0.0
180253,SOLTIS INVESTMENT ADVISORS LLC,6.0,0.0,1745000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000662245044638,0.0011463492845365493,0.0,0.0,0.00114634928453655,0.3235154894019881,0.3235154894019881,1174000.0,0.0,571000.0,0.0
1845268,NEW YORK LIFE INVESTMENTS ALTERNATIVES,6.0,0.0,3068000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15506026333667836,0.0015552347042404211,0.0,0.0,0.0015552347042404279,0.3176349083397883,0.3176349083397883,1723000.0,0.0,1345000.0,0.0
1856083,DEEP TRACK CAPITAL LP,6.0,0.0,63612000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.26837229002215884,0.00017531648088003532,0.0,0.0,0.000175316480880034,0.30583731105807477,0.30583731105807477,54873000.0,0.0,8739000.0,0.0
1859691,FIRST GROWTH INVESTMENT MANAGER LP,6.0,0.0,89819000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15509416423008282,0.00022412740097164637,0.0,0.0,0.00022412740097164385,0.3093753143546927,0.3093753143546927,89819000.0,0.0,0.0,0.0
1861125,WESTWOOD WEALTH MANAGEMENT,6.0,0.0,20738.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000003362931083,0.0003544257098150335,0.0,0.0,0.00035442570981502887,0.3228362987456044,0.3228362987456044,12037.0,0.0,8701.0,0.0
853758,MERCER GLOBAL ADVISORS IN ADV,6.0,0.0,2379000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15005322143594413,0.00030463098594705595,0.0,0.0,0.00030463098594705194,0.34324776785714284,0.34324776785714284,2379000.0,0.0,0.0,0.0
1854794,PATIENT CAPITAL MANAGEMENT LLC,5.0,0.0,100076000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15051001151698534,0.0016066345041306559,0.0,0.0,0.0016066345041306608,0.32558755028583525,0.32558755028583525,100076000.0,0.0,0.0,0.0
1386928,PARK WEST ASSET MANAGEMENT LLC,5.0,0.0,1633984000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.18536290200580335,0.0015725140523992363,0.0,0.0,0.0015725140523992422,0.32029785461362215,0.32029785461362215,104865000.0,0.0,1529119000.0,0.0
1386935,KEEL POINT LLC,5.0,0.0,200671000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15036841536559545,0.004062170502531569,0.0,0.0,0.004062170502531588,0.32346445098864113,0.32346445098864113,156844000.0,0.0,43827000.0,0.0
1389507,DISCOVERY CAPITAL MANAGEMENT LLC  CT,5.0,0.0,42935000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15139276588642633,0.00023568046308700586,0.0,0.0,0.0002356804630870027,0.3193334025542519,0.3193334025542519,30497000.0,0.0,12438000.0,0.0
1465109,NEUBERGER BERMAN GRP LLC,5.0,0.0,2402000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.2482150350152485,5.923477406713266e-05,0.0,0.0,5.923477406713236e-05,0.30747313171707075,0.30747313171707075,1811000.0,0.0,591000.0,0.0
1466153,ARTISAN PARTNERS LIMITED PARTNERSHIP,5.0,0.0,699789000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.1657446110649456,0.0006641614310514756,0.0,0.0,0.0006641614310514746,0.3236516706129966,0.3236516706129966,389728000.0,0.0,310061000.0,0.0
1471085,BRONTE CAPITAL MANAGEMENT PTY LTD,5.0,0.0,745562000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15074372058569038,0.0038313721406373837,0.0,0.0,0.0038313721406374006,0.3290008557980317,0.3290008557980317,739046000.0,0.0,6516000.0,0.0
148288,SAVANT CAPITAL LLC,5.0,0.0,586000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.1500554195892469,0.00022545941770357137,0.0,0.0,0.00022545941770356855,0.3162305279934194,0.3162305279934194,0.0,0.0,586000.0,0.0
1496201,SPHERA FDS MANAGEMENT LTD,5.0,0.0,67587000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.17468469867549533,0.0006028706837700464,0.0,0.0,0.0006028706837700467,0.3215536619791939,0.3215536619791939,67587000.0,0.0,0.0,0.0
1512397,KNIGHTHEAD CAPITAL MANAGEMENT LLC,5.0,0.0,1197308000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.17801485855613924,0.00200714687789521,0.0,0.0,0.002007146877895218,0.3248824803253578,0.3248824803253578,88893000.0,0.0,1108415000.0,0.0
1138996,S MUOIO & CO LLC,5.0,0.0,155427000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.41405790543513254,0.0005644318059557921,0.0,0.0,0.0005644318059557933,0.3221937038395055,0.3221937038395055,155427000.0,0.0,0.0,0.0
1290162,QVT FINANCIAL LP,5.0,0.0,72028000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.18651093437121374,0.00016369698621272356,0.0,0.0,0.00016369698621272215,0.3075192480751925,0.3075192480751925,38044000.0,0.0,33984000.0,0.0
1300311,VERITABLE LP,5.0,0.0,6956000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15444053116859158,0.001998864954949436,0.0,0.0,0.0019988649549494437,0.32472811741104424,0.32472811741104424,1374000.0,0.0,5582000.0,0.0
1313294,LINSB & WILLIAMS IN,5.0,0.0,3648000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15002606132151164,0.0006735750498375444,0.0,0.0,0.0006735750498375432,0.3304679525063128,0.3304679525063128,3648000.0,0.0,0.0,0.0
1335644,SCOTIA CAPITAL IN,5.0,0.0,126877000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.1677819891481975,0.00017503101472436027,0.0,0.0,0.0001750310147243587,0.3250369900655253,0.3250369900655253,126877000.0,0.0,0.0,0.0
1352851,MAGNETAR FINANCIAL LLC,5.0,0.0,16365000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15076299179541447,0.00022583716320886483,0.0,0.0,0.00022583716320886203,0.313378846545751,0.313378846545751,1309000.0,0.0,15056000.0,0.0
1353316,HOUND PARTNERS LLC,5.0,0.0,77290000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15399866746992452,0.0015707115160765986,0.0,0.0,0.001570711516076604,0.3171272427304599,0.3171272427304599,28877000.0,0.0,48413000.0,0.0
1622001,FINTR CAPITAL ADVISORS LLC,5.0,0.0,1530000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000606177627593,0.00026105088756057926,0.0,0.0,0.0002610508875605757,0.32273466603704287,0.32273466603704287,474000.0,0.0,1056000.0,0.0
1623796,CRAWFORD LAKE CAPITAL MANAGEMENT LLC,5.0,0.0,86421000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15568390684215755,0.0003118234900329207,0.0,0.0,0.00031182349003291884,0.3115534619865269,0.3115534619865269,20353000.0,0.0,66068000.0,0.0
162622,GREENHOUSE FDS LLLP,5.0,0.0,69964000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.19646618530735857,0.0015408931713691311,0.0,0.0,0.0015408931713691372,0.31760210667630506,0.31760210667630506,25042000.0,0.0,44922000.0,0.0
1639101,BFAM PARTNERS  LTD,5.0,0.0,529546000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15285232041757837,0.0002115238696249644,0.0,0.0,0.00021152386962496148,0.31701283306705147,0.31701283306705147,323469000.0,0.0,206077000.0,0.0
1643354,LION POINT CAPITAL LP,5.0,0.0,69945000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.20469115613750818,0.0006055040950446699,0.0,0.0,0.0006055040950446704,0.3215200459986409,0.3215200459986409,46045000.0,0.0,23900000.0,0.0
169001,PARALLEL ADVISORS LLC,5.0,0.0,1502000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.27754933860113173,0.0001873543682640653,0.0,0.0,0.00018735436826406292,0.3153227046701184,0.3153227046701184,1502000.0,0.0,0.0,0.0
1696715,LEVEL FOUR ADVISORY SERVICES LLC,5.0,0.0,31000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000273377394846,0.00022659861637467203,0.0,0.0,0.0002265986163746692,0.31978164803743175,0.31978164803743175,31000.0,0.0,0.0,0.0
1697162,CHESCAPMANAGER LLC,5.0,0.0,90102000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.19634521869497307,0.00021847693624020347,0.0,0.0,0.00021847693624020082,0.3152257469379388,0.3152257469379388,90102000.0,0.0,0.0,0.0
1700574,HOLOCENE ADVISORS LP,5.0,0.0,378180000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.18614791030356093,0.00017635736804630156,0.0,0.0,0.0001763573680462998,0.3120434253246753,0.3120434253246753,378180000.0,0.0,0.0,0.0
1703496,WARREN STREET WEALTH ADVISORS LLC,5.0,0.0,1479000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15001592962963028,0.00023982888301906136,0.0,0.0,0.00023982888301905825,0.32244705388970435,0.32244705388970435,1373000.0,0.0,106000.0,0.0
1704212,BLACK SWIFT GRP LLC,5.0,0.0,104320000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.2761892716027021,0.0001734736603943473,0.0,0.0,0.00017347366039434516,0.3227685364957758,0.3227685364957758,66270000.0,0.0,38050000.0,0.0
173153,FIRST SABREPOINT CAPITAL MANAGEMENT LP,5.0,0.0,28964000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.24479555327299873,0.00014551532526727734,0.0,0.0,0.00014551532526727612,0.30653842320342867,0.30653842320342867,28964000.0,0.0,0.0,0.0
1732539,OPTIMUS PRIME FDS MANAGEMENT CO LTD,5.0,0.0,48428000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.16244201798215746,0.00020158598193078213,0.0,0.0,0.0002015859819307797,0.3142273307790549,0.3142273307790549,48428000.0,0.0,0.0,0.0
1754001,EMERGING VARIANT CAPITAL MANAGEMENT LP,5.0,0.0,144710000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.3194664883229591,0.0005023499010908302,0.0,0.0,0.0005023499010908312,0.3111751909748571,0.3111751909748571,94280000.0,0.0,50430000.0,0.0
1760578,PASADENA PRIVATE WEALTH LLC,5.0,0.0,55000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000093486584762,0.0002495025127549692,0.0,0.0,0.000249502512754966,0.32145283511889206,0.32145283511889206,43000.0,0.0,12000.0,0.0
15344,CETERA ADVISORS LLC,5.0,0.0,57000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000434483624603,0.00022143389742852675,0.0,0.0,0.00022143389742852404,0.31509656267609243,0.31509656267609243,0.0,0.0,57000.0,0.0
1535176,NOKOTA MANAGEMENT LP,5.0,0.0,65131000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15050338036372063,0.001626222602691498,0.0,0.0,0.0016262226026915036,0.3199313429730573,0.3199313429730573,65131000.0,0.0,0.0,0.0
1535472,CORVEX MANAGEMENT LP,5.0,0.0,443086.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15007944242108776,0.00030951410576346563,0.0,0.0,0.00030951410576346417,0.3135226056373923,0.3135226056373923,270359.0,0.0,172727.0,0.0
1560207,LEGION PARTNERS ASSET MANAGEMENT LLC,5.0,0.0,128008000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.32173035510196846,0.00015840416647711024,0.0,0.0,0.0001584041664771088,0.3075807580758076,0.3075807580758076,128008000.0,0.0,0.0,0.0
1591505,SWAN GLOBAL INVESTMENTS LLC,5.0,0.0,2198060000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15019260097374204,0.0014174374021221365,0.0,0.0,0.0014174374021221352,0.3236005892255892,0.3236005892255892,163314000.0,0.0,2034746000.0,0.0
1595849,SESSA CAPITAL IM LP,5.0,0.0,175708000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15779456820895899,0.00021642961709134753,0.0,0.0,0.00021642961709134457,0.3136345094839894,0.3136345094839894,111457000.0,0.0,64251000.0,0.0
1598186,CHECCHI CAPITAL ADVISERS LLC,5.0,0.0,232031000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.1500778203053275,0.003414100479528625,0.0,0.0,0.0034141004795286405,0.32665958576739246,0.32665958576739246,0.0,0.0,232031000.0,0.0
1771944,BOUNDARY CREEK ADVISORS LP,5.0,0.0,406195000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.21232201721226723,0.001985346605148996,0.0,0.0,0.001985346605149003,0.32455677501055297,0.32455677501055297,62255000.0,0.0,343940000.0,0.0
1800752,CAMDEN CAPITAL LLC,5.0,0.0,3321000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15005649998728166,0.0002454494112845541,0.0,0.0,0.0002454494112845507,0.32222746084132226,0.32222746084132226,333000.0,0.0,2988000.0,0.0
1802647,ORION PORTFOLIO SOLUTIONS LLC,5.0,0.0,280000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000019037373175,0.005112758405791334,0.0,0.0,0.005112758405791355,0.32539808496005923,0.32539808496005923,45000.0,0.0,235000.0,0.0
1803391,SOFTVEST ADVISORS LLC,5.0,0.0,125568000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.23551186495959822,0.00104896368301326,0.0,0.0,0.001048963683013263,0.3227177334732424,0.3227177334732424,35970000.0,0.0,89598000.0,0.0
1808928,CARTENNA CAPITAL LP,5.0,0.0,893000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15056363650591387,0.0010648730686092414,0.0,0.0,0.0010648730686092433,0.32921216013701565,0.32921216013701565,388000.0,0.0,505000.0,0.0
86678,TOTH FINANCIAL ADVISORY CORP,5.0,0.0,79000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.1500088271613293,0.00046268399384100464,0.0,0.0,0.00046268399384100225,0.3147096444103351,0.3147096444103351,79000.0,0.0,0.0,0.0
908195,SHUFRO ROSE & CO LLC,5.0,0.0,977000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.1501026213125472,0.00024973804076581715,0.0,0.0,0.00024973804076581455,0.3146613464293022,0.3146613464293022,517000.0,0.0,460000.0,0.0
938077,DOLIVER ADVISORS LP,5.0,0.0,5963000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.150048156753191,0.0023805061413329385,0.0,0.0,0.002380506141332943,0.34626210312992567,0.34626210312992567,305000.0,0.0,5658000.0,0.0
934639,MAVERICK CAPITAL LTD,4.0,0.0,573677000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.16630997662452013,0.0015471199060065378,0.0,0.0,0.0015471199060065437,0.32068192482143787,0.32068192482143787,42171000.0,0.0,531506000.0,0.0
1697717,COVENANT ASSET MANAGEMENT LLC,4.0,0.0,5374000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15216630859131697,0.0001706153356236979,0.0,0.0,0.0001706153356236959,0.316719015498687,0.316719015498687,913000.0,0.0,4461000.0,0.0
1703556,RIDGEWOOD INVESTMENTS LLC,4.0,0.0,74000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15001256915023964,0.00016161770445316954,0.0,0.0,0.00016161770445316783,0.3172908284328897,0.3172908284328897,74000.0,0.0,0.0,0.0
1722967,KCL CAPITAL LP,4.0,0.0,256912.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.1500045190767699,0.00023093363738951007,0.0,0.0,0.00023093363738950742,0.31516114156888864,0.31516114156888864,238835.0,0.0,18077.0,0.0
1745907,CLOUDALPHA CAPITAL MANAGEMENT LIMITEDHONG KONG,4.0,0.0,334869000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15109188815441757,0.00020700281071483494,0.0,0.0,0.00020700281071483207,0.31755291688177595,0.31755291688177595,334869000.0,0.0,0.0,0.0
1752761,CENTRIC WEALTH MANAGEMENT,4.0,0.0,2439000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.1501356408881699,0.00018861887377149137,0.0,0.0,0.00018861887377148866,0.3199979190510873,0.3199979190510873,2439000.0,0.0,0.0,0.0
1764008,ISOMER PARTNERS LP,4.0,0.0,94728000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.1648234566565763,0.0001715229744327382,0.0,0.0,0.00017152297443273615,0.3112854251012146,0.3112854251012146,94728000.0,0.0,0.0,0.0
1764403,VISION CAPITAL CORP,4.0,0.0,232370000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.28945346836940533,0.0005498838500734313,0.0,0.0,0.0005498838500734327,0.3218733647305076,0.3218733647305076,70884000.0,0.0,161486000.0,0.0
754811,U S GLOBAL INVESTORS IN,4.0,8.0,3187000.0,1010000.0,0.0,0.0,0.0,0.0,0.1500003516162869,0.1502691113671744,0.0004194217923930261,0.00723238343120791,0.007232383431207915,0.0004194217923930242,0.42092657223020596,0.42092657223020596,3187000.0,461000.0,0.0,549000.0
820027,AMERIPRISE FINANCIAL IN,4.0,2.0,216157000.0,20573000.0,0.0,0.0,0.0,0.0,0.1500598110745701,0.15673416607418816,0.00014445185561810087,0.0003449371905737402,0.0003449371905737413,0.00014445185561809957,0.33959034947275435,0.33959034947275435,4452000.0,11644000.0,211705000.0,8929000.0
1617201,PROSIGHT MANAGEMENT LP,4.0,0.0,16839000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.21667432036537218,9.689361457281192e-05,0.0,0.0,9.689361457281138e-05,0.2979413901671107,0.2979413901671107,13617000.0,0.0,3222000.0,0.0
1630413,VENATOR CAPITAL MANAGEMENT LTD,4.0,0.0,82490000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15128876876532152,0.0015449082866316585,0.0,0.0,0.0015449082866316642,0.31882029751723423,0.31882029751723423,0.0,0.0,82490000.0,0.0
1632097,NORTHROCK PARTNERS LLC,4.0,0.0,123000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15056728820591872,0.00014351709821726295,0.0,0.0,0.00014351709821726195,0.31013966621287753,0.31013966621287753,123000.0,0.0,0.0,0.0
1633362,SIMCOE CAPITAL MANAGEMENT LLC,4.0,0.0,78880000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.18920143986980398,0.00023392263223788999,0.0,0.0,0.00023392263223788803,0.3093286396781494,0.3093286396781494,78880000.0,0.0,0.0,0.0
1633387,RFG ADVISORY LLC,4.0,0.0,2526000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.1500050535375059,0.0015992842400904426,0.0,0.0,0.0015992842400904478,0.3252776308831306,0.3252776308831306,2526000.0,0.0,0.0,0.0
1665012,NAYA CAPITAL MANAGEMENT UK LTD,4.0,0.0,1242478000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15271777343405352,0.0043007371434598575,0.0,0.0,0.004300737143459879,0.3171763007270665,0.3171763007270665,0.0,0.0,1242478000.0,0.0
1665337,INTEGRATED INVESTMENT CONSULTANTS LLC,4.0,0.0,681000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.1500315258369204,0.0005808769303553472,0.0,0.0,0.0005808769303553474,0.3250885259764283,0.3250885259764283,127000.0,0.0,554000.0,0.0
1666335,ROKOS CAPITAL MANAGEMENT LLP,4.0,0.0,1159531000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15555128204479576,0.00019672444906001864,0.0,0.0,0.00019672444906001593,0.31579217578806856,0.31579217578806856,1120704000.0,0.0,38827000.0,0.0
1841616,INTEROCEAN CAPITAL GRP LLC,4.0,0.0,15353000.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15013061001032565,0.0006033788380674719,0.0,0.0,0.0006033788380674721,0.32928265524625266,0.32928265524625266,456000.0,0.0,14897000.0,0.0
